UF,Municipio,ibgeID
MG,Piedade dos Gerais,3150406
MG,Pimenta,3150505
MG,Pingo-d Agua,3150539
MG,Pintopolis,3150570
MG,Piracema,3150604
MG,Pirajuba,3150703
MG,Piranga,3150802
MG,Pirangucu,3150901
MG,Piranguinho,3151008
MG,Pirapetinga,3151107
MG,Pirapora,3151206
MG,Pirauba,3151305
MG,Pitangui,3151404
MG,Piumhi,3151503
MG,Planura,3151602
MG,Poco Fundo,3151701
MG,Pocos de Caldas,3151800
MG,Pocrane,3151909
MG,Pompeu,3152006
MG,Ponte Nova,3152105
MG,Ponto Chique,3152131
MG,Ponto dos Volantes,3152170
MG,Porteirinha,3152204
MG,Porto Firme,3152303
MG,Pote,3152402
MG,Pouso Alegre,3152501
MG,Pouso Alto,3152600
MG,Prados,3152709
MG,Prata,3152808
MG,Pratapolis,3152907
MG,Pratinha,3153004
MG,Presidente Bernardes,3153103
MG,Presidente Juscelino,3153202
MG,Presidente Kubitschek,3153301
MG,Presidente Olegario,3153400
MG,Alto Jequitiba,3153509
MG,Prudente de Morais,3153608
MG,Quartel Geral,3153707
MG,Queluzito,3153806
MG,Raposos,3153905
MG,Raul Soares,3154002
MG,Recreio,3154101
MG,Reduto,3154150
MG,Resende Costa,3154200
MG,Resplendor,3154309
MG,Ressaquinha,3154408
MG,Riachinho,3154457
MG,Riacho dos Machados,3154507
MG,Ribeirao das Neves,3154606
MG,Ribeirao Vermelho,3154705
MG,Rio Acima,3154804
MG,Rio Casca,3154903
MG,Rio Doce,3155009
MG,Rio do Prado,3155108
MG,Rio Espera,3155207
MG,Rio Manso,3155306
MG,Rio Novo,3155405
MG,Rio Paranaiba,3155504
MG,Rio Pardo de Minas,3155603
MG,Rio Piracicaba,3155702
MG,Rio Pomba,3155801
MG,Rio Preto,3155900
MG,Rio Vermelho,3156007
MG,Ritapolis,3156106
MG,Rochedo de Minas,3156205
MG,Rodeiro,3156304
MG,Romaria,3156403
MG,Rosario da Limeira,3156452
MG,Rubelita,3156502
MG,Rubim,3156601
MG,Sabara,3156700
MG,Sabinopolis,3156809
MG,Sacramento,3156908
MG,Salinas,3157005
MG,Salto da Divisa,3157104
MG,Santa Barbara,3157203
MG,Santa Barbara do Leste,3157252
MG,Santa Barbara do Monte Verde,3157278
MG,Santa Barbara do Tugurio,3157302
MG,Santa Cruz de Minas,3157336
MG,Santa Cruz de Salinas,3157377
MG,Santa Cruz do Escalvado,3157401
MG,Santa Efigenia de Minas,3157500
MG,Santa Fe de Minas,3157609
MG,Santa Helena de Minas,3157658
MG,Santa Juliana,3157708
MG,Santa Luzia,3157807
MG,Santa Margarida,3157906
MG,Santa Maria de Itabira,3158003
MG,Santa Maria do Salto,3158102
MG,Santa Maria do Suacui,3158201
MG,Santana da Vargem,3158300
MG,Santana de Cataguases,3158409
MG,Santana de Pirapama,3158508
MG,Santana do Deserto,3158607
MG,Santana do Garambeu,3158706
MG,Santana do Jacare,3158805
MG,Santana do Manhuacu,3158904
MG,Santana do Paraiso,3158953
MG,Santana do Riacho,3159001
MG,Santana dos Montes,3159100
MG,Santa Rita de Caldas,3159209
MG,Santa Rita de Jacutinga,3159308
MG,Santa Rita de Minas,3159357
MG,Santa Rita de Ibitipoca,3159407
MG,Santa Rita do Itueto,3159506
MG,Santa Rita do Sapucai,3159605
MG,Santa Rosa da Serra,3159704
MG,Santa Vitoria,3159803
MG,Santo Antonio do Amparo,3159902
MG,Santo Antonio do Aventureiro,3160009
MG,Santo Antonio do Grama,3160108
MG,Santo Antonio do Itambe,3160207
MG,Santo Antonio do Jacinto,3160306
MG,Santo Antonio do Monte,3160405
MG,Santo Antonio do Retiro,3160454
MG,Santo Antonio do Rio Abaixo,3160504
MG,Santo Hipolito,3160603
MG,Santos Dumont,3160702
MG,Sao Bento Abade,3160801
MG,Sao Bras do Suacui,3160900
MG,Sao Domingos das Dores,3160959
MG,Sao Domingos do Prata,3161007
MG,Sao Felix de Minas,3161056
MG,Sao Francisco,3161106
MG,Sao Francisco de Paula,3161205
MG,Sao Francisco de Sales,3161304
MG,Sao Francisco do Gloria,3161403
MG,Sao Geraldo,3161502
MG,Sao Geraldo da Piedade,3161601
MG,Sao Geraldo do Baixio,3161650
MG,Sao Goncalo do Abaete,3161700
MG,Sao Goncalo do Para,3161809
MG,Sao Goncalo do Rio Abaixo,3161908
MG,Sao Goncalo do Sapucai,3162005
MG,Sao Gotardo,3162104
MG,Sao Joao Batista do Gloria,3162203
MG,Sao Joao da Lagoa,3162252
MG,Sao Joao da Mata,3162302
MG,Sao Joao da Ponte,3162401
MG,Sao Joao das Missoes,3162450
MG,Sao Joao del Rei,3162500
MG,Sao Joao do Manhuacu,3162559
MG,Sao Joao do Manteninha,3162575
MG,Sao Joao do Oriente,3162609
MG,Sao Joao do Pacui,3162658
MG,Sao Joao do Paraiso,3162708
MG,Sao Joao Evangelista,3162807
MG,Sao Joao Nepomuceno,3162906
MG,Sao Joaquim de Bicas,3162922
MG,Sao Jose da Barra,3162948
MG,Sao Jose da Lapa,3162955
MG,Sao Jose da Safira,3163003
MG,Sao Jose da Varginha,3163102
MG,Sao Jose do Alegre,3163201
MG,Sao Jose do Divino,3163300
MG,Sao Jose do Goiabal,3163409
MG,Sao Jose do Jacuri,3163508
MG,Sao Jose do Mantimento,3163607
MG,Sao Lourenco,3163706
MG,Sao Miguel do Anta,3163805
MG,Sao Pedro da Uniao,3163904
MG,Sao Pedro dos Ferros,3164001
MG,Sao Pedro do Suacui,3164100
MG,Sao Romao,3164209
MG,Sao Roque de Minas,3164308
MG,Sao Sebastiao da Bela Vista,3164407
MG,Sao Sebastiao da Vargem Alegre,3164431
MG,Sao Sebastiao do Anta,3164472
MG,Sao Sebastiao do Maranhao,3164506
MG,Sao Sebastiao do Oeste,3164605
MG,Sao Sebastiao do Paraiso,3164704
MG,Sao Sebastiao do Rio Preto,3164803
MG,Sao Sebastiao do Rio Verde,3164902
MG,Sao Tiago,3165008
MG,Sao Tomas de Aquino,3165107
MG,Sao Thome das Letras,3165206
MG,Sao Vicente de Minas,3165305
MG,Sapucai-Mirim,3165404
MG,Sardoa,3165503
MG,Sarzedo,3165537
MG,Setubinha,3165552
MG,Sem-Peixe,3165560
MG,Senador Amaral,3165578
MG,Senador Cortes,3165602
MG,Senador Firmino,3165701
MG,Senador Jose Bento,3165800
MG,Senador Modestino Goncalves,3165909
MG,Senhora de Oliveira,3166006
MG,Senhora do Porto,3166105
MG,Senhora dos Remedios,3166204
MG,Sericita,3166303
MG,Seritinga,3166402
MG,Serra Azul de Minas,3166501
MG,Serra da Saudade,3166600
MG,Serra dos Aimores,3166709
MG,Serra do Salitre,3166808
MG,Serrania,3166907
MG,Serranopolis de Minas,3166956
MG,Serranos,3167004
MG,Serro,3167103
MG,Sete Lagoas,3167202
MG,Silveirania,3167301
MG,Silvianopolis,3167400
MG,Simao Pereira,3167509
MG,Simonesia,3167608
MG,Sobralia,3167707
MG,Soledade de Minas,3167806
MG,Tabuleiro,3167905
MG,Taiobeiras,3168002
MG,Taparuba,3168051
MG,Tapira,3168101
MG,Tapirai,3168200
MG,Taquaracu de Minas,3168309
MG,Tarumirim,3168408
MG,Teixeiras,3168507
MG,Teofilo Otoni,3168606
MG,Timoteo,3168705
MG,Tiradentes,3168804
MG,Tiros,3168903
MG,Tocantins,3169000
MG,Tocos do Moji,3169059
MG,Toledo,3169109
MG,Tombos,3169208
MG,Tres Coracoes,3169307
MG,Tres Marias,3169356
MG,Tres Pontas,3169406
MG,Tumiritinga,3169505
MG,Tupaciguara,3169604
MG,Turmalina,3169703
MG,Turvolandia,3169802
MG,Uba,3169901
MG,Ubai,3170008
MG,Ubaporanga,3170057
MG,Uberaba,3170107
MG,Uberlandia,3170206
MG,Umburatiba,3170305
MG,Unai,3170404
MG,Uniao de Minas,3170438
MG,Uruana de Minas,3170479
MG,Urucania,3170503
MG,Urucuia,3170529
MG,Vargem Alegre,3170578
MG,Vargem Bonita,3170602
MG,Vargem Grande do Rio Pardo,3170651
MG,Varginha,3170701
MG,Varjao de Minas,3170750
MG,Varzea da Palma,3170800
MG,Varzelandia,3170909
MG,Vazante,3171006
MG,Verdelandia,3171030
MG,Veredinha,3171071
MG,Verissimo,3171105
MG,Vermelho Novo,3171154
MG,Vespasiano,3171204
MG,Vicosa,3171303
MG,Vieiras,3171402
MG,Mathias Lobato,3171501
MG,Virgem da Lapa,3171600
MG,Virginia,3171709
MG,Virginopolis,3171808
MG,Virgolandia,3171907
MG,Visconde do Rio Branco,3172004
MG,Volta Grande,3172103
MG,Wenceslau Braz,3172202
ES,Afonso Claudio,3200102
ES,Aguia Branca,3200136
ES,Agua Doce do Norte,3200169
ES,Alegre,3200201
ES,Alfredo Chaves,3200300
ES,Alto Rio Novo,3200359
ES,Anchieta,3200409
ES,Apiaca,3200508
ES,Aracruz,3200607
ES,Atilio Vivacqua,3200706
ES,Baixo Guandu,3200805
ES,Barra de Sao Francisco,3200904
ES,Boa Esperanca,3201001
ES,Bom Jesus do Norte,3201100
ES,Brejetuba,3201159
ES,Cachoeiro de Itapemirim,3201209
ES,Cariacica,3201308
ES,Castelo,3201407
ES,Colatina,3201506
ES,Conceicao da Barra,3201605
ES,Conceicao do Castelo,3201704
ES,Divino de Sao Lourenco,3201803
ES,Domingos Martins,3201902
ES,Dores do Rio Preto,3202009
ES,Ecoporanga,3202108
ES,Fundao,3202207
ES,Governador Lindenberg,3202256
ES,Guacui,3202306
ES,Guarapari,3202405
ES,Ibatiba,3202454
ES,Ibiracu,3202504
ES,Ibitirama,3202553
ES,Iconha,3202603
ES,Irupi,3202652
ES,Itaguacu,3202702
ES,Itapemirim,3202801
ES,Itarana,3202900
ES,Iuna,3203007
ES,Jaguare,3203056
ES,Jeronimo Monteiro,3203106
ES,Joao Neiva,3203130
ES,Laranja da Terra,3203163
ES,Linhares,3203205
ES,Mantenopolis,3203304
ES,Marataizes,3203320
ES,Marechal Floriano,3203346
ES,Marilandia,3203353
ES,Mimoso do Sul,3203403
ES,Montanha,3203502
ES,Mucurici,3203601
ES,Muniz Freire,3203700
ES,Muqui,3203809
ES,Nova Venecia,3203908
ES,Pancas,3204005
ES,Pedro Canario,3204054
ES,Pinheiros,3204104
ES,Piuma,3204203
ES,Ponto Belo,3204252
ES,Presidente Kennedy,3204302
ES,Rio Bananal,3204351
ES,Rio Novo do Sul,3204401
ES,Santa Leopoldina,3204500
ES,Santa Maria de Jetiba,3204559
ES,Santa Teresa,3204609
ES,Sao Domingos do Norte,3204658
ES,Sao Gabriel da Palha,3204708
ES,Sao Jose do Calcado,3204807
ES,Sao Mateus,3204906
ES,Sao Roque do Canaa,3204955
ES,Serra,3205002
ES,Sooretama,3205010
ES,Vargem Alta,3205036
ES,Venda Nova do Imigrante,3205069
ES,Viana,3205101
ES,Vila Pavao,3205150
ES,Vila Valerio,3205176
ES,Vila Velha,3205200
ES,Vitoria,3205309
RJ,Angra dos Reis,3300100
RJ,Aperibe,3300159
RJ,Araruama,3300209
RJ,Areal,3300225
RJ,Armacao dos Buzios,3300233
RJ,Arraial do Cabo,3300258
RJ,Barra do Pirai,3300308
RJ,Barra Mansa,3300407
RJ,Belford Roxo,3300456
RJ,Bom Jardim,3300506
RJ,Bom Jesus do Itabapoana,3300605
RJ,Cabo Frio,3300704
RJ,Cachoeiras de Macacu,3300803
RJ,Cambuci,3300902
RJ,Carapebus,3300936
RJ,Comendador Levy Gasparian,3300951
RJ,Campos dos Goytacazes,3301009
RJ,Cantagalo,3301108
RJ,Cardoso Moreira,3301157
RJ,Carmo,3301207
RJ,Casimiro de Abreu,3301306
RJ,Conceicao de Macabu,3301405
RJ,Cordeiro,3301504
RJ,Duas Barras,3301603
RJ,Duque de Caxias,3301702
RJ,Engenheiro Paulo de Frontin,3301801
RJ,Guapimirim,3301850
RJ,Iguaba Grande,3301876
RJ,Itaborai,3301900
RJ,Itaguai,3302007
RJ,Italva,3302056
RJ,Itaocara,3302106
RJ,Itaperuna,3302205
RJ,Itatiaia,3302254
RJ,Japeri,3302270
RJ,Laje do Muriae,3302304
RJ,Macae,3302403
RJ,Macuco,3302452
RJ,Mage,3302502
RJ,Mangaratiba,3302601
RJ,Marica,3302700
RJ,Mendes,3302809
RJ,Mesquita,3302858
RJ,Miguel Pereira,3302908
RJ,Miracema,3303005
RJ,Natividade,3303104
RJ,Nilopolis,3303203
RJ,Niteroi,3303302
RJ,Nova Friburgo,3303401
RJ,Nova Iguacu,3303500
RJ,Paracambi,3303609
RJ,Paraiba do Sul,3303708
RJ,Paraty,3303807
RJ,Paty do Alferes,3303856
RJ,Petropolis,3303906
RJ,Pinheiral,3303955
RJ,Pirai,3304003
RJ,Porciuncula,3304102
RJ,Porto Real,3304110
RJ,Quatis,3304128
RJ,Queimados,3304144
RJ,Quissama,3304151
RJ,Resende,3304201
RJ,Rio Bonito,3304300
RJ,Rio Claro,3304409
RJ,Rio das Flores,3304508
RJ,Rio das Ostras,3304524
RJ,Rio de Janeiro,3304557
RJ,Santa Maria Madalena,3304607
RJ,Santo Antonio de Padua,3304706
RJ,Sao Francisco de Itabapoana,3304755
RJ,Sao Fidelis,3304805
RJ,Sao Goncalo,3304904
RJ,Sao Joao da Barra,3305000
RJ,Sao Joao de Meriti,3305109
RJ,Sao Jose de Uba,3305133
RJ,Sao Jose do Vale do Rio Preto,3305158
RJ,Sao Pedro da Aldeia,3305208
RJ,Sao Sebastiao do Alto,3305307
RJ,Sapucaia,3305406
RJ,Saquarema,3305505
RJ,Seropedica,3305554
RJ,Silva Jardim,3305604
RJ,Sumidouro,3305703
RJ,Tangua,3305752
RJ,Teresopolis,3305802
RJ,Trajano de Moraes,3305901
RJ,Tres Rios,3306008
RJ,Valenca,3306107
RJ,Varre-Sai,3306156
RJ,Vassouras,3306206
RJ,Volta Redonda,3306305
SP,Adamantina,3500105
SP,Adolfo,3500204
SP,Aguai,3500303
SP,Aguas da Prata,3500402
SP,Aguas de Lindoia,3500501
SP,Aguas de Santa Barbara,3500550
SP,Aguas de Sao Pedro,3500600
SP,Agudos,3500709
SP,Alambari,3500758
SP,Alfredo Marcondes,3500808
SP,Altair,3500907
SP,Altinopolis,3501004
SP,Alto Alegre,3501103
SP,Aluminio,3501152
SP,Alvares Florence,3501202
SP,Alvares Machado,3501301
SP,Alvaro de Carvalho,3501400
SP,Alvinlandia,3501509
SP,Americana,3501608
SP,Americo Brasiliense,3501707
SP,Americo de Campos,3501806
SP,Amparo,3501905
SP,Analandia,3502002
SP,Andradina,3502101
SP,Angatuba,3502200
SP,Anhembi,3502309
SP,Anhumas,3502408
SP,Aparecida,3502507
SP,Aparecida d Oeste,3502606
SP,Apiai,3502705
SP,Aracariguama,3502754
SP,Aracatuba,3502804
SP,Aracoiaba da Serra,3502903
SP,Aramina,3503000
SP,Arandu,3503109
SP,Arapei,3503158
SP,Araraquara,3503208
SP,Araras,3503307
SP,Arco-Iris,3503356
SP,Arealva,3503406
SP,Areias,3503505
SP,Areiopolis,3503604
SP,Ariranha,3503703
SP,Artur Nogueira,3503802
SP,Aruja,3503901
SP,Aspasia,3503950
SP,Assis,3504008
SP,Atibaia,3504107
SP,Auriflama,3504206
SP,Avai,3504305
SP,Avanhandava,3504404
SP,Avare,3504503
SP,Bady Bassitt,3504602
SP,Balbinos,3504701
SP,Balsamo,3504800
SP,Bananal,3504909
SP,Barao de Antonina,3505005
SP,Barbosa,3505104
SP,Bariri,3505203
SP,Barra Bonita,3505302
SP,Barra do Chapeu,3505351
SP,Barra do Turvo,3505401
SP,Barretos,3505500
SP,Barrinha,3505609
SP,Barueri,3505708
SP,Bastos,3505807
SP,Batatais,3505906
SP,Bauru,3506003
SP,Bebedouro,3506102
SP,Bento de Abreu,3506201
SP,Bernardino de Campos,3506300
SP,Bertioga,3506359
SP,Bilac,3506409
SP,Birigui,3506508
SP,Biritiba-Mirim,3506607
SP,Boa Esperanca do Sul,3506706
SP,Bocaina,3506805
SP,Bofete,3506904
SP,Boituva,3507001
SP,Bom Jesus dos Perdoes,3507100
SP,Bom Sucesso de Itarare,3507159
SP,Bora,3507209
SP,Boraceia,3507308
SP,Borborema,3507407
SP,Borebi,3507456
SP,Botucatu,3507506
SP,Braganca Paulista,3507605
SP,Brauna,3507704
SP,Brejo Alegre,3507753
SP,Brodowski,3507803
SP,Brotas,3507902
SP,Buri,3508009
SP,Buritama,3508108
SP,Buritizal,3508207
SP,Cabralia Paulista,3508306
SP,Cabreuva,3508405
SP,Cacapava,3508504
SP,Cachoeira Paulista,3508603
SP,Caconde,3508702
SP,Cafelandia,3508801
SP,Caiabu,3508900
SP,Caieiras,3509007
SP,Caiua,3509106
SP,Cajamar,3509205
SP,Cajati,3509254
SP,Cajobi,3509304
SP,Cajuru,3509403
SP,Campina do Monte Alegre,3509452
SP,Campinas,3509502
SP,Campo Limpo Paulista,3509601
SP,Campos do Jordao,3509700
SP,Campos Novos Paulista,3509809
SP,Cananeia,3509908
SP,Canas,3509957
SP,Candido Mota,3510005
SP,Candido Rodrigues,3510104
SP,Canitar,3510153
SP,Capao Bonito,3510203
SP,Capela do Alto,3510302
SP,Capivari,3510401
SP,Caraguatatuba,3510500
SP,Carapicuiba,3510609
SP,Cardoso,3510708
SP,Casa Branca,3510807
SP,Cassia dos Coqueiros,3510906
SP,Castilho,3511003
SP,Catanduva,3511102
SP,Catigua,3511201
SP,Cedral,3511300
SP,Cerqueira Cesar,3511409
SP,Cerquilho,3511508
SP,Cesario Lange,3511607
SP,Charqueada,3511706
SP,Clementina,3511904
SP,Colina,3512001
SP,Colombia,3512100
SP,Conchal,3512209
SP,Conchas,3512308
SP,Cordeiropolis,3512407
SP,Coroados,3512506
SP,Coronel Macedo,3512605
SP,Corumbatai,3512704
SP,Cosmopolis,3512803
SP,Cosmorama,3512902
SP,Cotia,3513009
SP,Cravinhos,3513108
SP,Cristais Paulista,3513207
SP,Cruzalia,3513306
SP,Cruzeiro,3513405
SP,Cubatao,3513504
SP,Cunha,3513603
SP,Descalvado,3513702
SP,Diadema,3513801
SP,Dirce Reis,3513850
SP,Divinolandia,3513900
SP,Dobrada,3514007
SP,Dois Corregos,3514106
SP,Dolcinopolis,3514205
SP,Dourado,3514304
SP,Dracena,3514403
SP,Duartina,3514502
SP,Dumont,3514601
SP,Echapora,3514700
SP,Eldorado,3514809
SP,Elias Fausto,3514908
SP,Elisiario,3514924
SP,Embauba,3514957
SP,Embu das Artes,3515004
SP,Embu-Guacu,3515103
SP,Emilianopolis,3515129
SP,Engenheiro Coelho,3515152
SP,Espirito Santo do Pinhal,3515186
SP,Espirito Santo do Turvo,3515194
SP,Estrela d Oeste,3515202
SP,Estrela do Norte,3515301
SP,Euclides da Cunha Paulista,3515350
SP,Fartura,3515400
SP,Fernandopolis,3515509
SP,Fernando Prestes,3515608
SP,Fernao,3515657
SP,Ferraz de Vasconcelos,3515707
SP,Flora Rica,3515806
SP,Floreal,3515905
SP,Florida Paulista,3516002
SP,Florinia,3516101
SP,Franca,3516200
SP,Francisco Morato,3516309
SP,Franco da Rocha,3516408
SP,Gabriel Monteiro,3516507
SP,Galia,3516606
SP,Garca,3516705
SP,Gastao Vidigal,3516804
SP,Gaviao Peixoto,3516853
SP,General Salgado,3516903
SP,Getulina,3517000
SP,Glicerio,3517109
SP,Guaicara,3517208
SP,Guaimbe,3517307
SP,Guaira,3517406
SP,Guapiacu,3517505
SP,Guapiara,3517604
SP,Guara,3517703
SP,Guaracai,3517802
SP,Guaraci,3517901
SP,Guarani d Oeste,3518008
SP,Guaranta,3518107
SP,Guararapes,3518206
SP,Guararema,3518305
SP,Guaratingueta,3518404
SP,Guarei,3518503
SP,Guariba,3518602
SP,Guaruja,3518701
SP,Guarulhos,3518800
SP,Guatapara,3518859
SP,Guzolandia,3518909
SP,Herculandia,3519006
SP,Holambra,3519055
SP,Hortolandia,3519071
SP,Iacanga,3519105
SP,Iacri,3519204
SP,Iaras,3519253
SP,Ibate,3519303
SP,Ibira,3519402
SP,Ibirarema,3519501
SP,Ibitinga,3519600
SP,Ibiuna,3519709
SP,Icem,3519808
SP,Iepe,3519907
SP,Igaracu do Tiete,3520004
SP,Igarapava,3520103
SP,Igarata,3520202
SP,Iguape,3520301
SP,Ilhabela,3520400
SP,Ilha Comprida,3520426
SP,Ilha Solteira,3520442
SP,Indaiatuba,3520509
SP,Indiana,3520608
SP,Indiapora,3520707
SP,Inubia Paulista,3520806
SP,Ipaussu,3520905
SP,Ipero,3521002
SP,Ipeuna,3521101
SP,Ipigua,3521150
SP,Iporanga,3521200
SP,Ipua,3521309
SP,Iracemapolis,3521408
SP,Irapua,3521507
SP,Irapuru,3521606
SP,Itabera,3521705
SP,Itai,3521804
SP,Itajobi,3521903
SP,Itaju,3522000
SP,Itanhaem,3522109
SP,Itaoca,3522158
SP,Itapecerica da Serra,3522208
SP,Itapetininga,3522307
SP,Itapeva,3522406
SP,Itapevi,3522505
SP,Itapira,3522604
SP,Itapirapua Paulista,3522653
SP,Itapolis,3522703
SP,Itaporanga,3522802
SP,Itapui,3522901
SP,Itapura,3523008
SP,Itaquaquecetuba,3523107
SP,Itarare,3523206
SP,Itariri,3523305
SP,Itatiba,3523404
SP,Itatinga,3523503
SP,Itirapina,3523602
SP,Itirapua,3523701
SP,Itobi,3523800
SP,Itu,3523909
SP,Itupeva,3524006
SP,Ituverava,3524105
SP,Jaborandi,3524204
SP,Jaboticabal,3524303
SP,Jacarei,3524402
SP,Jaci,3524501
SP,Jacupiranga,3524600
SP,Jaguariuna,3524709
SP,Jales,3524808
SP,Jambeiro,3524907
SP,Jandira,3525003
SP,Jardinopolis,3525102
SP,Jarinu,3525201
SP,Jau,3525300
SP,Jeriquara,3525409
SP,Joanopolis,3525508
SP,Joao Ramalho,3525607
SP,Jose Bonifacio,3525706
SP,Julio Mesquita,3525805
SP,Jumirim,3525854
SP,Jundiai,3525904
SP,Junqueiropolis,3526001
SP,Juquia,3526100
SP,Juquitiba,3526209
SP,Lagoinha,3526308
SP,Laranjal Paulista,3526407
SP,Lavinia,3526506
SP,Lavrinhas,3526605
SP,Leme,3526704
SP,Lencois Paulista,3526803
SP,Limeira,3526902
SP,Lindoia,3527009
SP,Lins,3527108
SP,Lorena,3527207
SP,Lourdes,3527256
SP,Louveira,3527306
SP,Lucelia,3527405
SP,Lucianopolis,3527504
SP,Luis Antonio,3527603
SP,Luiziania,3527702
SP,Lupercio,3527801
SP,Lutecia,3527900
SP,Macatuba,3528007
SP,Macaubal,3528106
SP,Macedonia,3528205
SP,Magda,3528304
SP,Mairinque,3528403
SP,Mairipora,3528502
SP,Manduri,3528601
SP,Maraba Paulista,3528700
SP,Maracai,3528809
SP,Marapoama,3528858
SP,Mariapolis,3528908
SP,Marilia,3529005
SP,Marinopolis,3529104
SP,Martinopolis,3529203
SP,Matao,3529302
SP,Maua,3529401
SP,Mendonca,3529500
SP,Meridiano,3529609
SP,Mesopolis,3529658
SP,Miguelopolis,3529708
SP,Mineiros do Tiete,3529807
SP,Miracatu,3529906
SP,Mira Estrela,3530003
SP,Mirandopolis,3530102
SP,Mirante do Paranapanema,3530201
SP,Mirassol,3530300
SP,Mirassolandia,3530409
SP,Mococa,3530508
SP,Mogi das Cruzes,3530607
SP,Mogi Guacu,3530706
SP,Mogi Mirim,3530805
SP,Mombuca,3530904
SP,Moncoes,3531001
SP,Mongagua,3531100
SP,Monte Alegre do Sul,3531209
SP,Monte Alto,3531308
SP,Monte Aprazivel,3531407
SP,Monte Azul Paulista,3531506
SP,Monte Castelo,3531605
SP,Monteiro Lobato,3531704
SP,Monte Mor,3531803
SP,Morro Agudo,3531902
SP,Morungaba,3532009
SP,Motuca,3532058
SP,Murutinga do Sul,3532108
SP,Nantes,3532157
SP,Narandiba,3532207
SP,Natividade da Serra,3532306
SP,Nazare Paulista,3532405
SP,Neves Paulista,3532504
SP,Nhandeara,3532603
SP,Nipoa,3532702
SP,Nova Alianca,3532801
SP,Nova Campina,3532827
SP,Nova Canaa Paulista,3532843
SP,Nova Castilho,3532868
SP,Nova Europa,3532900
SP,Nova Granada,3533007
SP,Nova Guataporanga,3533106
SP,Nova Independencia,3533205
SP,Novais,3533254
SP,Nova Luzitania,3533304
SP,Nova Odessa,3533403
SP,Novo Horizonte,3533502
SP,Nuporanga,3533601
SP,Ocaucu,3533700
SP,Oleo,3533809
SP,Olimpia,3533908
SP,Onda Verde,3534005
SP,Oriente,3534104
SP,Orindiuva,3534203
SP,Orlandia,3534302
SP,Osasco,3534401
SP,Oscar Bressane,3534500
SP,Osvaldo Cruz,3534609
SP,Ourinhos,3534708
SP,Ouroeste,3534757
SP,Ouro Verde,3534807
SP,Pacaembu,3534906
SP,Palestina,3535002
SP,Palmares Paulista,3535101
SP,Palmeira d Oeste,3535200
SP,Palmital,3535309
SP,Panorama,3535408
SP,Paraguacu Paulista,3535507
SP,Paraibuna,3535606
SP,Paraiso,3535705
SP,Paranapanema,3535804
SP,Paranapua,3535903
SP,Parapua,3536000
SP,Pardinho,3536109
SP,Pariquera-Acu,3536208
SP,Parisi,3536257
SP,Patrocinio Paulista,3536307
SP,Pauliceia,3536406
SP,Paulinia,3536505
SP,Paulistania,3536570
SP,Paulo de Faria,3536604
SP,Pederneiras,3536703
SP,Pedra Bela,3536802
SP,Pedranopolis,3536901
SP,Pedregulho,3537008
SP,Pedreira,3537107
SP,Pedrinhas Paulista,3537156
SP,Pedro de Toledo,3537206
SP,Penapolis,3537305
SP,Pereira Barreto,3537404
SP,Pereiras,3537503
SP,Peruibe,3537602
SP,Piacatu,3537701
SP,Piedade,3537800
SP,Pilar do Sul,3537909
SP,Pindamonhangaba,3538006
SP,Pindorama,3538105
SP,Pinhalzinho,3538204
SP,Piquerobi,3538303
SP,Piquete,3538501
SP,Piracaia,3538600
SP,Piracicaba,3538709
SP,Piraju,3538808
SP,Pirajui,3538907
SP,Pirangi,3539004
SP,Pirapora do Bom Jesus,3539103
SP,Pirapozinho,3539202
SP,Pirassununga,3539301
SP,Piratininga,3539400
SP,Pitangueiras,3539509
SP,Planalto,3539608
SP,Platina,3539707
SP,Poa,3539806
SP,Poloni,3539905
SP,Pompeia,3540002
SP,Pongai,3540101
SP,Pontal,3540200
SP,Pontalinda,3540259
SP,Pontes Gestal,3540309
SP,Populina,3540408
SP,Porangaba,3540507
SP,Porto Feliz,3540606
SP,Porto Ferreira,3540705
SP,Potim,3540754
SP,Potirendaba,3540804
SP,Pracinha,3540853
SP,Pradopolis,3540903
SP,Praia Grande,3541000
SP,Pratania,3541059
SP,Presidente Alves,3541109
SP,Presidente Bernardes,3541208
SP,Presidente Epitacio,3541307
SP,Presidente Prudente,3541406
SP,Presidente Venceslau,3541505
SP,Promissao,3541604
SP,Quadra,3541653
SP,Quata,3541703
SP,Queiroz,3541802
SP,Queluz,3541901
SP,Quintana,3542008
SP,Rafard,3542107
SP,Rancharia,3542206
SP,Redencao da Serra,3542305
SP,Regente Feijo,3542404
SP,Reginopolis,3542503
SP,Registro,3542602
SP,Restinga,3542701
SP,Ribeira,3542800
SP,Ribeirao Bonito,3542909
SP,Ribeirao Branco,3543006
SP,Ribeirao Corrente,3543105
SP,Ribeirao do Sul,3543204
SP,Ribeirao dos Indios,3543238
SP,Ribeirao Grande,3543253
SP,Ribeirao Pires,3543303
SP,Ribeirao Preto,3543402
SP,Riversul,3543501
SP,Rifaina,3543600
SP,Rincao,3543709
SP,Rinopolis,3543808
SP,Rio Claro,3543907
SP,Rio das Pedras,3544004
SP,Rio Grande da Serra,3544103
SP,Riolandia,3544202
SP,Rosana,3544251
SP,Roseira,3544301
SP,Rubiacea,3544400
SP,Rubineia,3544509
SP,Sabino,3544608
SP,Sagres,3544707
SP,Sales,3544806
